time,data_type,value
2025-04-18T00:13:00+00:00,steps,7
2025-04-18T00:28:00+00:00,steps,4
2025-04-18T05:56:00+00:00,steps,10
2025-04-18T06:02:00+00:00,steps,19
2025-04-18T06:16:00+00:00,steps,6
2025-04-18T06:38:00+00:00,steps,20
2025-04-18T06:39:00+00:00,steps,6
2025-04-18T06:40:00+00:00,steps,8
2025-04-18T06:44:00+00:00,steps,4
2025-04-18T07:00:00+00:00,steps,9
2025-04-18T08:41:00+00:00,steps,11
2025-04-18T08:47:00+00:00,steps,9
2025-04-18T08:48:00+00:00,steps,8
2025-04-18T08:49:00+00:00,steps,23
2025-04-18T08:50:00+00:00,steps,15
2025-04-18T08:51:00+00:00,steps,14
2025-04-18T08:52:00+00:00,steps,14
2025-04-18T08:53:00+00:00,steps,56
2025-04-18T08:54:00+00:00,steps,28
2025-04-18T08:57:00+00:00,steps,39
2025-04-18T08:58:00+00:00,steps,60
2025-04-18T08:59:00+00:00,steps,10
2025-04-18T09:00:00+00:00,steps,56
2025-04-18T09:01:00+00:00,steps,26
2025-04-18T09:02:00+00:00,steps,78
2025-04-18T09:03:00+00:00,steps,58
2025-04-18T09:04:00+00:00,steps,85
2025-04-18T09:05:00+00:00,steps,47
2025-04-18T09:08:00+00:00,steps,5
2025-04-18T09:11:00+00:00,steps,20
2025-04-18T09:12:00+00:00,steps,19
2025-04-18T09:13:00+00:00,steps,12
2025-04-18T09:17:00+00:00,steps,6
2025-04-18T09:28:00+00:00,steps,26
2025-04-18T09:30:00+00:00,steps,7
2025-04-18T09:31:00+00:00,steps,35
2025-04-18T09:32:00+00:00,steps,7
2025-04-18T09:33:00+00:00,steps,31
2025-04-18T09:34:00+00:00,steps,23
2025-04-18T09:35:00+00:00,steps,36
2025-04-18T09:37:00+00:00,steps,8
2025-04-18T09:42:00+00:00,steps,23
2025-04-18T09:46:00+00:00,steps,6
2025-04-18T09:47:00+00:00,steps,10
2025-04-18T09:49:00+00:00,steps,11
2025-04-18T09:50:00+00:00,steps,57
