time,data_type,value
2024-07-16T00:00:00+00:00,br,"Deep: 16.2, rem: -1.0, full: 16.2, light: -1.0"
2024-07-17T00:00:00+00:00,br,"Deep: 14.4, rem: 15.2, full: 14.0, light: 14.0"
2024-07-18T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 12.6, light: 12.6"
2024-07-19T00:00:00+00:00,br,"Deep: 14.6, rem: -1.0, full: 14.6, light: 24.0"
2024-07-20T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-21T00:00:00+00:00,br,"Deep: 15.8, rem: -1.0, full: 15.8, light: 14.6"
2024-07-22T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-23T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 13.6, light: 13.6"
2024-07-24T00:00:00+00:00,br,"Deep: 13.8, rem: 24.4, full: 13.8, light: 13.0"
2024-07-25T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-26T00:00:00+00:00,br,"Deep: 16.6, rem: -1.0, full: 16.6, light: -1.0"
2024-07-27T00:00:00+00:00,br,"Deep: 26.6, rem: -1.0, full: 26.6, light: -1.0"
2024-07-28T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-29T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-30T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-07-31T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-01T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-02T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-03T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-04T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-05T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-06T00:00:00+00:00,br,"Deep: 15.2, rem: -1.0, full: 15.2, light: 13.6"
2024-08-07T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-08T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-09T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-10T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-11T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-12T00:00:00+00:00,br,"Deep: -1.0, rem: -1.0, full: 0.0, light: -1.0"
2024-08-13T00:00:00+00:00,br,"Deep: 15.8, rem: -1.0, full: 15.8, light: -1.0"
