time,data_type,value
2024-03-29T03:45:00+00:00,hrv,"RMSSD: 21.147, coverage: 0.76, hf: 82.814 lf: 324.764"
2024-03-29T03:50:00+00:00,hrv,"RMSSD: 16.843, coverage: 0.941, hf: 48.683 lf: 308.352"
2024-03-29T03:55:00+00:00,hrv,"RMSSD: 12.049, coverage: 0.99, hf: 25.414 lf: 95.799"
2024-03-29T04:00:00+00:00,hrv,"RMSSD: 14.736, coverage: 1.002, hf: 62.303 lf: 66.211"
2024-03-29T04:05:00+00:00,hrv,"RMSSD: 15.048, coverage: 1.002, hf: 60.592 lf: 195.535"
2024-03-29T04:10:00+00:00,hrv,"RMSSD: 13.848, coverage: 1.002, hf: 40.614 lf: 84.949"
2024-03-29T04:15:00+00:00,hrv,"RMSSD: 17.284, coverage: 0.957, hf: 68.323 lf: 227.177"
2024-03-29T04:20:00+00:00,hrv,"RMSSD: 16.952, coverage: 1.002, hf: 69.841 lf: 96.09"
2024-03-29T04:25:00+00:00,hrv,"RMSSD: 18.388, coverage: 1.001, hf: 96.657 lf: 106.202"
2024-03-29T04:30:00+00:00,hrv,"RMSSD: 20.287, coverage: 0.968, hf: 268.699 lf: 247.613"
2024-03-29T04:35:00+00:00,hrv,"RMSSD: 20.123, coverage: 1.003, hf: 112.188 lf: 94.409"
2024-03-29T04:40:00+00:00,hrv,"RMSSD: 20.088, coverage: 0.987, hf: 112.518 lf: 83.108"
2024-03-29T04:45:00+00:00,hrv,"RMSSD: 21.751, coverage: 0.997, hf: 140.155 lf: 143.7"
2024-03-29T04:50:00+00:00,hrv,"RMSSD: 20.999, coverage: 0.979, hf: 146.137 lf: 305.615"
2024-03-29T04:55:00+00:00,hrv,"RMSSD: 21.019, coverage: 0.982, hf: 130.661 lf: 353.021"
2024-03-29T05:00:00+00:00,hrv,"RMSSD: 23.78, coverage: 0.908, hf: 259.534 lf: 836.385"
2024-03-29T05:05:00+00:00,hrv,"RMSSD: 13.856, coverage: 0.976, hf: 111.118 lf: 465.755"
2024-03-29T05:10:00+00:00,hrv,"RMSSD: 19.616, coverage: 0.949, hf: 202.532 lf: 388.898"
2024-03-29T05:15:00+00:00,hrv,"RMSSD: 21.554, coverage: 0.975, hf: 617.535 lf: 1547.653"
2024-03-29T05:20:00+00:00,hrv,"RMSSD: 18.303, coverage: 1.003, hf: 189.845 lf: 409.528"
2024-03-29T05:25:00+00:00,hrv,"RMSSD: 19.091, coverage: 0.98, hf: 173.039 lf: 790.369"
2024-03-29T05:30:00+00:00,hrv,"RMSSD: 17.803, coverage: 1.004, hf: 93.437 lf: 208.258"
2024-03-29T05:35:00+00:00,hrv,"RMSSD: 20.75, coverage: 0.983, hf: 103.672 lf: 183.34"
2024-03-29T05:40:00+00:00,hrv,"RMSSD: 21.403, coverage: 1, hf: 91.298 lf: 168.914"
2024-03-29T05:45:00+00:00,hrv,"RMSSD: 22.004, coverage: 1.003, hf: 108.462 lf: 249.277"
2024-03-29T05:50:00+00:00,hrv,"RMSSD: 24.351, coverage: 1.003, hf: 146.327 lf: 198.201"
2024-03-29T05:55:00+00:00,hrv,"RMSSD: 24.475, coverage: 0.999, hf: 151.951 lf: 196.645"
2024-03-29T06:00:00+00:00,hrv,"RMSSD: 22.615, coverage: 1.003, hf: 168.911 lf: 114.478"
2024-03-29T06:05:00+00:00,hrv,"RMSSD: 26.574, coverage: 0.995, hf: 178.983 lf: 238.012"
2024-03-29T06:10:00+00:00,hrv,"RMSSD: 26.891, coverage: 1, hf: 202.079 lf: 228.261"
2024-03-29T06:15:00+00:00,hrv,"RMSSD: 28.755, coverage: 1.004, hf: 241.723 lf: 236.602"
2024-03-29T06:20:00+00:00,hrv,"RMSSD: 52.911, coverage: 0.944, hf: 977.235 lf: 6637.932"
2024-03-29T06:25:00+00:00,hrv,"RMSSD: 59.809, coverage: 1, hf: 1269.603 lf: 2022.677"
2024-03-29T06:30:00+00:00,hrv,"RMSSD: 45.301, coverage: 1.003, hf: 859.121 lf: 410.391"
2024-03-29T06:35:00+00:00,hrv,"RMSSD: 51.733, coverage: 0.989, hf: 784.589 lf: 1109.693"
2024-03-29T06:40:00+00:00,hrv,"RMSSD: 43.309, coverage: 1.001, hf: 724.751 lf: 883.296"
2024-03-29T06:45:00+00:00,hrv,"RMSSD: 62.82, coverage: 0.966, hf: 505.812 lf: 4247.061"
2024-03-29T06:50:00+00:00,hrv,"RMSSD: 40.123, coverage: 0.955, hf: 665.715 lf: 1527.426"
2024-03-29T06:55:00+00:00,hrv,"RMSSD: 33.949, coverage: 0.937, hf: 98.123 lf: 1303.06"
2024-03-29T07:00:00+00:00,hrv,"RMSSD: 60.699, coverage: 0.936, hf: 867.664 lf: 1242.835"
2024-03-29T07:05:00+00:00,hrv,"RMSSD: 85.827, coverage: 0.97, hf: 2132.247 lf: 6930.573"
2024-03-29T07:10:00+00:00,hrv,"RMSSD: 74.144, coverage: 0.975, hf: 1994.569 lf: 6721.288"
2024-03-29T07:15:00+00:00,hrv,"RMSSD: 45.657, coverage: 0.894, hf: 625.221 lf: 3461.583"
2024-03-29T07:20:00+00:00,hrv,"RMSSD: 35.132, coverage: 0.955, hf: 618.377 lf: 2707.696"
2024-03-29T07:25:00+00:00,hrv,"RMSSD: 28.766, coverage: 0.947, hf: 358.349 lf: 1686.678"
2024-03-29T07:30:00+00:00,hrv,"RMSSD: 85.176, coverage: 0.844, hf: 2479.33 lf: 5038.345"
2024-03-29T07:35:00+00:00,hrv,"RMSSD: 46.626, coverage: 0.995, hf: 823.574 lf: 1070.069"
2024-03-29T07:40:00+00:00,hrv,"RMSSD: 45.422, coverage: 1.002, hf: 901.786 lf: 565.436"
2024-03-29T07:45:00+00:00,hrv,"RMSSD: 45.944, coverage: 1.003, hf: 886.783 lf: 369.479"
2024-03-29T07:50:00+00:00,hrv,"RMSSD: 39.525, coverage: 1.003, hf: 675.29 lf: 392.885"
2024-03-29T07:55:00+00:00,hrv,"RMSSD: 41.813, coverage: 1, hf: 613.736 lf: 633.234"
2024-03-29T08:00:00+00:00,hrv,"RMSSD: 41.386, coverage: 1.002, hf: 879.298 lf: 437.601"
2024-03-29T08:05:00+00:00,hrv,"RMSSD: 41.014, coverage: 0.953, hf: 698.283 lf: 694.525"
2024-03-29T08:10:00+00:00,hrv,"RMSSD: 52.285, coverage: 1.001, hf: 987.557 lf: 1341.891"
2024-03-29T08:15:00+00:00,hrv,"RMSSD: 41.14, coverage: 1, hf: 697.632 lf: 580.061"
2024-03-29T08:20:00+00:00,hrv,"RMSSD: 53.835, coverage: 0.998, hf: 926.702 lf: 3388.897"
2024-03-29T08:25:00+00:00,hrv,"RMSSD: 33.429, coverage: 0.987, hf: 329.19 lf: 1627.974"
2024-03-29T08:30:00+00:00,hrv,"RMSSD: 40.432, coverage: 0.997, hf: 1009.475 lf: 1620.172"
2024-03-29T08:35:00+00:00,hrv,"RMSSD: 57.516, coverage: 0.97, hf: 1734.151 lf: 5797.31"
2024-03-29T08:40:00+00:00,hrv,"RMSSD: 38.81, coverage: 0.827, hf: 509.512 lf: 2829.617"
2024-03-31T03:50:00+00:00,hrv,"RMSSD: 10.88, coverage: 0.878, hf: 40.406 lf: 148.235"
2024-03-31T04:20:00+00:00,hrv,"RMSSD: 11.265, coverage: 0.968, hf: 52.912 lf: 39.391"
2024-03-31T04:25:00+00:00,hrv,"RMSSD: 12.07, coverage: 1, hf: 54.744 lf: 30.009"
2024-03-31T04:30:00+00:00,hrv,"RMSSD: 11.985, coverage: 1.003, hf: 61.02 lf: 22.168"
2024-03-31T04:35:00+00:00,hrv,"RMSSD: 12.203, coverage: 0.95, hf: 51.165 lf: 52.506"
2024-03-31T04:40:00+00:00,hrv,"RMSSD: 11.172, coverage: 1.003, hf: 30.373 lf: 35.133"
2024-03-31T04:45:00+00:00,hrv,"RMSSD: 12.3, coverage: 1.001, hf: 25.907 lf: 31.048"
2024-03-31T04:50:00+00:00,hrv,"RMSSD: 12.672, coverage: 1.002, hf: 43.371 lf: 19.86"
2024-03-31T04:55:00+00:00,hrv,"RMSSD: 13.031, coverage: 1.004, hf: 38.372 lf: 30.945"
2024-03-31T05:00:00+00:00,hrv,"RMSSD: 12.646, coverage: 0.988, hf: 58.056 lf: 19.753"
2024-03-31T05:05:00+00:00,hrv,"RMSSD: 11.476, coverage: 0.963, hf: 39.695 lf: 61.589"
2024-03-31T05:10:00+00:00,hrv,"RMSSD: 10.854, coverage: 1.004, hf: 45.237 lf: 79.895"
2024-03-31T05:15:00+00:00,hrv,"RMSSD: 8.554, coverage: 0.987, hf: 37.153 lf: 119.117"
2024-03-31T05:20:00+00:00,hrv,"RMSSD: 11.361, coverage: 0.973, hf: 124.987 lf: 83.723"
2024-03-31T05:25:00+00:00,hrv,"RMSSD: 10.681, coverage: 1.005, hf: 54.568 lf: 30.663"
2024-03-31T05:30:00+00:00,hrv,"RMSSD: 11.533, coverage: 1.001, hf: 49.77 lf: 35.163"
2024-03-31T05:35:00+00:00,hrv,"RMSSD: 12.095, coverage: 1.002, hf: 63.892 lf: 18.808"
2024-03-31T05:40:00+00:00,hrv,"RMSSD: 14.936, coverage: 0.958, hf: 136.586 lf: 68.668"
2024-03-31T05:45:00+00:00,hrv,"RMSSD: 14.584, coverage: 0.966, hf: 46.023 lf: 30.981"
2024-03-31T05:50:00+00:00,hrv,"RMSSD: 14.001, coverage: 1, hf: 53.36 lf: 31.514"
2024-03-31T05:55:00+00:00,hrv,"RMSSD: 17.592, coverage: 0.943, hf: 127.135 lf: 51.772"
2024-03-31T06:00:00+00:00,hrv,"RMSSD: 17.112, coverage: 1, hf: 124.471 lf: 48.484"
2024-03-31T06:05:00+00:00,hrv,"RMSSD: 17.071, coverage: 1.003, hf: 117.738 lf: 30.982"
2024-03-31T06:10:00+00:00,hrv,"RMSSD: 12.934, coverage: 0.958, hf: 45.407 lf: 148.111"
2024-03-31T06:15:00+00:00,hrv,"RMSSD: 17.409, coverage: 0.961, hf: 160.703 lf: 54.806"
2024-03-31T06:20:00+00:00,hrv,"RMSSD: 16.907, coverage: 0.982, hf: 139.848 lf: 79.509"
2024-03-31T06:25:00+00:00,hrv,"RMSSD: 13.278, coverage: 1.002, hf: 58.083 lf: 34.494"
2024-03-31T06:30:00+00:00,hrv,"RMSSD: 12.636, coverage: 1.002, hf: 61.561 lf: 24.155"
2024-03-31T06:35:00+00:00,hrv,"RMSSD: 15.697, coverage: 0.956, hf: 64.326 lf: 47.377"
2024-03-31T06:40:00+00:00,hrv,"RMSSD: 16.645, coverage: 0.977, hf: 154.56 lf: 219.473"
2024-03-31T06:45:00+00:00,hrv,"RMSSD: 14.196, coverage: 0.94, hf: 94.657 lf: 91.4"
2024-03-31T06:50:00+00:00,hrv,"RMSSD: 16.716, coverage: 0.894, hf: 109.663 lf: 254.884"
2024-03-31T06:55:00+00:00,hrv,"RMSSD: 16.689, coverage: 0.962, hf: 131.472 lf: 174.901"
2024-03-31T07:00:00+00:00,hrv,"RMSSD: 21.69, coverage: 0.876, hf: 172.275 lf: 375.301"
2024-03-31T07:05:00+00:00,hrv,"RMSSD: 20.093, coverage: 0.986, hf: 145.077 lf: 215.507"
2024-03-31T07:10:00+00:00,hrv,"RMSSD: 14.301, coverage: 0.928, hf: 61.987 lf: 134.187"
2024-03-31T07:15:00+00:00,hrv,"RMSSD: 13.547, coverage: 0.995, hf: 105.133 lf: 103.132"
2024-03-31T07:20:00+00:00,hrv,"RMSSD: 13.634, coverage: 1.002, hf: 55.438 lf: 175.605"
2024-03-31T07:25:00+00:00,hrv,"RMSSD: 13.989, coverage: 1.004, hf: 67.941 lf: 66"
2024-03-31T07:30:00+00:00,hrv,"RMSSD: 15.818, coverage: 1.002, hf: 85.744 lf: 57.47"
2024-03-31T07:35:00+00:00,hrv,"RMSSD: 16.2, coverage: 1.001, hf: 78.266 lf: 107.072"
