time,data_type,value
2024-03-29T00:00:00+00:00,hr,98
2024-03-29T00:01:00+00:00,hr,93
2024-03-29T00:02:00+00:00,hr,89
2024-03-29T00:03:00+00:00,hr,87
2024-03-29T00:04:00+00:00,hr,102
2024-03-29T00:05:00+00:00,hr,95
2024-03-29T00:06:00+00:00,hr,95
2024-03-29T00:07:00+00:00,hr,90
2024-03-29T00:08:00+00:00,hr,104
2024-03-29T00:09:00+00:00,hr,99
2024-03-29T00:10:00+00:00,hr,106
2024-03-29T00:11:00+00:00,hr,100
2024-03-29T00:12:00+00:00,hr,104
2024-03-29T00:13:00+00:00,hr,105
2024-03-29T00:14:00+00:00,hr,102
2024-03-29T00:15:00+00:00,hr,102
2024-03-29T00:16:00+00:00,hr,102
2024-03-29T00:17:00+00:00,hr,106
2024-03-29T00:18:00+00:00,hr,105
2024-03-29T00:19:00+00:00,hr,104
2024-03-29T00:20:00+00:00,hr,99
2024-03-29T00:21:00+00:00,hr,98
2024-03-29T00:22:00+00:00,hr,96
2024-03-29T00:23:00+00:00,hr,95
2024-03-29T00:24:00+00:00,hr,96
2024-03-29T00:25:00+00:00,hr,98
2024-03-29T00:26:00+00:00,hr,100
2024-03-29T00:27:00+00:00,hr,102
2024-03-29T00:28:00+00:00,hr,104
2024-03-29T00:29:00+00:00,hr,101
2024-03-29T00:30:00+00:00,hr,101
2024-03-29T00:31:00+00:00,hr,101
2024-03-29T00:32:00+00:00,hr,100
2024-03-29T00:33:00+00:00,hr,104
2024-03-29T00:34:00+00:00,hr,101
2024-03-29T00:35:00+00:00,hr,102
2024-03-29T00:36:00+00:00,hr,104
2024-03-29T00:37:00+00:00,hr,104
2024-03-29T00:38:00+00:00,hr,105
2024-03-29T00:39:00+00:00,hr,103
2024-03-29T00:40:00+00:00,hr,102
2024-03-29T00:41:00+00:00,hr,105
2024-03-29T00:42:00+00:00,hr,101
2024-03-29T00:43:00+00:00,hr,98
2024-03-29T00:44:00+00:00,hr,93
2024-03-29T00:45:00+00:00,hr,95
2024-03-29T00:46:00+00:00,hr,102
2024-03-29T00:47:00+00:00,hr,106
2024-03-29T00:48:00+00:00,hr,103
2024-03-29T00:49:00+00:00,hr,109
2024-03-29T00:50:00+00:00,hr,104
2024-03-29T00:51:00+00:00,hr,103
2024-03-29T00:52:00+00:00,hr,108
2024-03-29T00:53:00+00:00,hr,108
2024-03-29T00:54:00+00:00,hr,104
2024-03-29T00:55:00+00:00,hr,101
2024-03-29T00:56:00+00:00,hr,95
2024-03-29T00:57:00+00:00,hr,99
2024-03-29T00:58:00+00:00,hr,100
2024-03-29T00:59:00+00:00,hr,102
2024-03-29T01:00:00+00:00,hr,100
2024-03-29T01:01:00+00:00,hr,103
2024-03-29T01:02:00+00:00,hr,101
2024-03-29T01:03:00+00:00,hr,99
2024-03-29T01:04:00+00:00,hr,97
2024-03-29T01:05:00+00:00,hr,101
2024-03-29T01:06:00+00:00,hr,101
2024-03-29T01:07:00+00:00,hr,101
2024-03-29T01:08:00+00:00,hr,99
2024-03-29T01:09:00+00:00,hr,100
2024-03-29T01:10:00+00:00,hr,99
2024-03-29T01:11:00+00:00,hr,100
2024-03-29T01:12:00+00:00,hr,101
2024-03-29T01:13:00+00:00,hr,98
2024-03-29T01:14:00+00:00,hr,104
2024-03-29T01:15:00+00:00,hr,97
2024-03-29T01:16:00+00:00,hr,99
2024-03-29T01:17:00+00:00,hr,98
2024-03-29T01:18:00+00:00,hr,97
2024-03-29T01:19:00+00:00,hr,97
2024-03-29T01:20:00+00:00,hr,96
2024-03-29T01:21:00+00:00,hr,97
