time,data_type,value
2023-12-04T00:00:00+00:00,br,"Deep: 18.2, rem: -1, full: 18.2, light: 17"
2023-12-04T00:00:00+00:00,hr,80
2023-12-04T00:00:00+00:00,sleep,"Duration: 20100000, efficiency: 51, start_time: 2023-12-04T02:08:30.000, minutes_asleep: 172, minutes_awake: 163, efficiency: 51"
2023-12-04T00:01:00+00:00,hr,82
2023-12-04T00:02:00+00:00,hr,82
2023-12-04T00:03:00+00:00,hr,83
2023-12-04T00:04:00+00:00,hr,79
2023-12-04T00:05:00+00:00,hr,76
2023-12-04T00:06:00+00:00,hr,77
2023-12-04T00:07:00+00:00,hr,77
2023-12-04T00:08:00+00:00,hr,76
2023-12-04T00:09:00+00:00,hr,72
2023-12-04T00:10:00+00:00,hr,75
2023-12-04T00:11:00+00:00,hr,80
2023-12-04T00:12:00+00:00,hr,83
2023-12-04T00:13:00+00:00,hr,90
2023-12-04T00:14:00+00:00,hr,88
2023-12-04T00:15:00+00:00,hr,86
2023-12-04T00:16:00+00:00,hr,86
2023-12-04T00:17:00+00:00,hr,83
2023-12-04T00:18:00+00:00,hr,79
2023-12-04T00:19:00+00:00,hr,78
2023-12-04T00:20:00+00:00,hr,78
2023-12-04T00:21:00+00:00,hr,76
2023-12-04T00:22:00+00:00,hr,79
2023-12-04T00:23:00+00:00,hr,81
2023-12-04T00:24:00+00:00,hr,80
2023-12-04T00:25:00+00:00,hr,79
2023-12-04T00:26:00+00:00,hr,80
2023-12-04T00:27:00+00:00,hr,82
2023-12-04T00:28:00+00:00,hr,80
2023-12-04T00:29:00+00:00,hr,81
2023-12-04T00:30:00+00:00,hr,84
2023-12-04T00:31:00+00:00,hr,88
2023-12-04T00:32:00+00:00,hr,89
2023-12-04T00:33:00+00:00,hr,90
2023-12-04T00:34:00+00:00,hr,93
2023-12-04T00:35:00+00:00,hr,93
2023-12-04T00:36:00+00:00,hr,92
2023-12-04T00:37:00+00:00,hr,94
2023-12-04T00:38:00+00:00,hr,95
2023-12-04T00:39:00+00:00,hr,97
2023-12-04T00:40:00+00:00,hr,95
2023-12-04T00:41:00+00:00,hr,95
2023-12-04T00:42:00+00:00,hr,95
2023-12-04T00:43:00+00:00,hr,94
2023-12-04T00:44:00+00:00,hr,94
