time,data_type,value
2024-11-04T13:07:00+00:00,steps,65
2024-11-04T13:08:00+00:00,steps,123
2024-11-04T13:09:00+00:00,steps,117
2024-11-04T13:10:00+00:00,steps,114
2024-11-04T13:11:00+00:00,steps,116
2024-11-04T13:12:00+00:00,steps,116
2024-11-04T13:13:00+00:00,steps,112
2024-11-04T13:14:00+00:00,steps,115
2024-11-04T13:15:00+00:00,steps,118
2024-11-04T13:16:00+00:00,steps,70
2024-11-04T13:17:00+00:00,steps,17
2024-11-04T13:18:00+00:00,steps,23
2024-11-04T13:19:00+00:00,steps,116
2024-11-04T13:20:00+00:00,steps,118
2024-11-04T13:21:00+00:00,steps,49
2024-11-04T13:23:00+00:00,steps,31
2024-11-04T13:24:00+00:00,steps,55
2024-11-04T13:43:00+00:00,steps,16
2024-11-04T13:59:00+00:00,steps,9
2024-11-04T14:06:00+00:00,steps,21
2024-11-04T14:07:00+00:00,steps,23
2024-11-04T14:16:00+00:00,steps,20
2024-11-04T14:19:00+00:00,steps,15
2024-11-04T14:20:00+00:00,steps,27
2024-11-04T14:40:00+00:00,steps,15
2024-11-04T14:41:00+00:00,steps,41
2024-11-04T14:42:00+00:00,steps,7
2024-11-04T14:49:00+00:00,steps,18
2024-11-04T14:55:00+00:00,steps,9
2024-11-04T14:56:00+00:00,steps,22
2024-11-04T14:57:00+00:00,steps,29
2024-11-04T14:59:00+00:00,steps,71
2024-11-04T15:00:00+00:00,steps,19
2024-11-04T15:04:00+00:00,steps,13
2024-11-04T15:09:00+00:00,steps,6
2024-11-04T15:10:00+00:00,steps,7
2024-11-04T15:12:00+00:00,steps,41
2024-11-04T15:13:00+00:00,steps,41
2024-11-04T15:15:00+00:00,steps,76
2024-11-04T15:16:00+00:00,steps,6
2024-11-04T15:17:00+00:00,steps,7
2024-11-04T15:38:00+00:00,steps,50
2024-11-04T15:39:00+00:00,steps,64
2024-11-04T15:40:00+00:00,steps,57
2024-11-04T15:41:00+00:00,steps,16
2024-11-04T16:13:00+00:00,steps,23
2024-11-04T16:49:00+00:00,steps,15
2024-11-04T16:50:00+00:00,steps,32
2024-11-04T16:51:00+00:00,steps,22
2024-11-04T16:52:00+00:00,steps,63
2024-11-04T16:53:00+00:00,steps,41
2024-11-04T16:54:00+00:00,steps,32
2024-11-04T16:55:00+00:00,steps,62
2024-11-04T17:06:00+00:00,steps,7
2024-11-04T17:08:00+00:00,steps,33
2024-11-04T17:10:00+00:00,steps,54
2024-11-04T17:11:00+00:00,steps,11
2024-11-04T17:13:00+00:00,steps,6
2024-11-04T17:49:00+00:00,steps,7
2024-11-04T17:50:00+00:00,steps,19
2024-11-04T17:51:00+00:00,steps,17
2024-11-04T17:52:00+00:00,steps,14
2024-11-04T17:53:00+00:00,steps,18
2024-11-04T17:55:00+00:00,steps,7
2024-11-04T17:56:00+00:00,steps,11
2024-11-04T17:57:00+00:00,steps,15
2024-11-04T18:01:00+00:00,steps,8
2024-11-04T18:03:00+00:00,steps,38
2024-11-04T18:08:00+00:00,steps,8
2024-11-04T18:09:00+00:00,steps,7
2024-11-04T18:10:00+00:00,steps,5
2024-11-04T18:15:00+00:00,steps,17
2024-11-04T18:23:00+00:00,steps,16
2024-11-04T18:24:00+00:00,steps,10
2024-11-04T18:25:00+00:00,steps,24
2024-11-04T18:30:00+00:00,steps,14
2024-11-04T18:31:00+00:00,steps,9
2024-11-04T18:37:00+00:00,steps,9
2024-11-04T18:38:00+00:00,steps,9
2024-11-04T18:47:00+00:00,steps,32
2024-11-04T18:50:00+00:00,steps,4
2024-11-04T19:06:00+00:00,steps,7
2024-11-04T19:12:00+00:00,steps,8
2024-11-04T19:22:00+00:00,steps,20
2024-11-04T19:33:00+00:00,steps,23
2024-11-04T19:46:00+00:00,steps,20
2024-11-04T19:52:00+00:00,steps,14
2024-11-04T20:24:00+00:00,steps,9
2024-11-04T20:54:00+00:00,steps,23
2024-11-04T21:29:00+00:00,steps,8
2024-11-04T21:30:00+00:00,steps,23
2024-11-04T21:31:00+00:00,steps,11
2024-11-04T21:32:00+00:00,steps,13
2024-11-04T21:38:00+00:00,steps,20
2024-11-04T21:39:00+00:00,steps,6
2024-11-04T22:07:00+00:00,steps,19
2024-11-04T22:08:00+00:00,steps,20
2024-11-04T22:09:00+00:00,steps,14
2024-11-04T23:31:00+00:00,steps,4
2024-11-04T23:32:00+00:00,steps,7
2024-11-05T00:05:00+00:00,steps,13
2024-11-05T00:06:00+00:00,steps,17
2024-11-05T00:11:00+00:00,steps,10
2024-11-05T00:12:00+00:00,steps,6
2024-11-05T00:32:00+00:00,steps,4
2024-11-05T00:33:00+00:00,steps,40
2024-11-05T00:43:00+00:00,steps,9
2024-11-05T00:44:00+00:00,steps,21
2024-11-05T00:45:00+00:00,steps,26
2024-11-05T00:46:00+00:00,steps,12
2024-11-05T00:49:00+00:00,steps,16
2024-11-05T00:50:00+00:00,steps,13
2024-11-05T05:02:00+00:00,steps,6
2024-11-05T07:51:00+00:00,steps,9
2024-11-05T07:55:00+00:00,steps,21
2024-11-05T08:01:00+00:00,steps,11
2024-11-05T08:02:00+00:00,steps,4
2024-11-05T08:07:00+00:00,steps,16
2024-11-05T08:09:00+00:00,steps,9
2024-11-05T08:11:00+00:00,steps,113
2024-11-05T08:12:00+00:00,steps,29
2024-11-05T08:13:00+00:00,steps,18
2024-11-05T08:19:00+00:00,steps,7
2024-11-05T08:20:00+00:00,steps,1
2024-11-05T08:46:00+00:00,steps,9
2024-11-05T09:11:00+00:00,steps,15
2024-11-05T09:13:00+00:00,steps,16
2024-11-05T09:15:00+00:00,steps,13
2024-11-05T09:22:00+00:00,steps,6
2024-11-05T09:23:00+00:00,steps,13
2024-11-05T09:24:00+00:00,steps,7
2024-11-05T09:25:00+00:00,steps,13
2024-11-05T09:26:00+00:00,steps,42
2024-11-05T09:27:00+00:00,steps,29
2024-11-05T09:28:00+00:00,steps,24
2024-11-05T09:29:00+00:00,steps,13
2024-11-05T09:31:00+00:00,steps,19
2024-11-05T09:38:00+00:00,steps,24
2024-11-05T09:42:00+00:00,steps,8
2024-11-05T09:43:00+00:00,steps,23
2024-11-05T09:49:00+00:00,steps,15
2024-11-05T09:51:00+00:00,steps,29
2024-11-05T09:53:00+00:00,steps,16
2024-11-05T09:54:00+00:00,steps,16
2024-11-05T09:57:00+00:00,steps,6
2024-11-05T09:58:00+00:00,steps,10
2024-11-05T09:59:00+00:00,steps,13
2024-11-05T10:00:00+00:00,steps,9
2024-11-05T10:01:00+00:00,steps,7
2024-11-05T10:03:00+00:00,steps,7
2024-11-05T10:07:00+00:00,steps,19
2024-11-05T10:09:00+00:00,steps,38
2024-11-05T10:12:00+00:00,steps,19
2024-11-05T10:13:00+00:00,steps,8
2024-11-05T10:14:00+00:00,steps,31
2024-11-05T10:15:00+00:00,steps,43
2024-11-05T10:16:00+00:00,steps,30
2024-11-05T10:17:00+00:00,steps,40
2024-11-05T10:18:00+00:00,steps,26
2024-11-05T10:49:00+00:00,steps,15
2024-11-05T10:51:00+00:00,steps,16
2024-11-05T11:11:00+00:00,steps,9
2024-11-05T11:12:00+00:00,steps,13
2024-11-05T11:13:00+00:00,steps,7
2024-11-05T11:15:00+00:00,steps,23
2024-11-05T11:25:00+00:00,steps,17
2024-11-05T11:28:00+00:00,steps,6
2024-11-05T11:34:00+00:00,steps,22
2024-11-05T11:35:00+00:00,steps,3
2024-11-05T11:45:00+00:00,steps,84
2024-11-05T11:46:00+00:00,steps,111
2024-11-05T11:47:00+00:00,steps,59
2024-11-05T11:48:00+00:00,steps,7
2024-11-05T11:58:00+00:00,steps,5
2024-11-05T12:35:00+00:00,steps,13
2024-11-05T12:39:00+00:00,steps,26
2024-11-05T12:40:00+00:00,steps,7
2024-11-05T12:42:00+00:00,steps,8
2024-11-05T12:43:00+00:00,steps,40
2024-11-05T12:44:00+00:00,steps,21
