time,data_type,value
2024-10-24T00:00:00+00:00,br,"Deep: 11.6, rem: 9.8, full: 11.6, light: 10.8"
2024-10-25T00:00:00+00:00,br,"Deep: 16.2, rem: 15.0, full: 11.2, light: 11.2"
2024-10-26T00:00:00+00:00,br,"Deep: 15.8, rem: 11.4, full: 15.8, light: 12.6"
2024-10-27T00:00:00+00:00,br,"Deep: 13.8, rem: 14.2, full: 13.8, light: 11.6"
2024-10-28T00:00:00+00:00,br,"Deep: 11.4, rem: 20.2, full: 11.4, light: 13.2"
2024-10-29T00:00:00+00:00,br,"Deep: 16.2, rem: -1.0, full: 11.6, light: 11.6"
2024-10-30T00:00:00+00:00,br,"Deep: 11.8, rem: 13.2, full: 11.8, light: 11.6"
2024-10-31T00:00:00+00:00,br,"Deep: 11.0, rem: 11.4, full: 12.2, light: 12.2"
2024-11-01T00:00:00+00:00,br,"Deep: 11.2, rem: -1.0, full: 12.4, light: 12.4"
2024-11-02T00:00:00+00:00,br,"Deep: 16.4, rem: -1.0, full: 16.4, light: 12.0"
2024-11-03T00:00:00+00:00,br,"Deep: 12.0, rem: 14.6, full: 12.0, light: 12.6"
2024-11-04T00:00:00+00:00,br,"Deep: 12.2, rem: 9.6, full: 11.8, light: 11.8"
2024-11-05T00:00:00+00:00,br,"Deep: 11.4, rem: 10.2, full: 11.4, light: 12.2"
2024-11-06T00:00:00+00:00,br,"Deep: 11.0, rem: 9.6, full: 9.8, light: 9.8"
2024-11-07T00:00:00+00:00,br,"Deep: 10.6, rem: 14.4, full: 10.6, light: 11.4"
2024-11-08T00:00:00+00:00,br,"Deep: 17.6, rem: 12.6, full: 11.6, light: 11.6"
2024-11-09T00:00:00+00:00,br,"Deep: 13.0, rem: 12.4, full: 13.0, light: 11.4"
2024-11-10T00:00:00+00:00,br,"Deep: 11.6, rem: 11.6, full: 11.8, light: 11.8"
2024-11-11T00:00:00+00:00,br,"Deep: 11.4, rem: 17.2, full: 11.4, light: 12.4"
2024-11-12T00:00:00+00:00,br,"Deep: 15.6, rem: 12.2, full: 12.0, light: 12.0"
2024-11-13T00:00:00+00:00,br,"Deep: 14.0, rem: 11.2, full: 14.0, light: 12.4"
2024-11-14T00:00:00+00:00,br,"Deep: 11.8, rem: -1.0, full: 11.8, light: 12.8"
2024-11-15T00:00:00+00:00,br,"Deep: 12.2, rem: 13.0, full: 12.2, light: 11.0"
2024-11-16T00:00:00+00:00,br,"Deep: 11.6, rem: 10.2, full: 11.6, light: 12.2"
2024-11-17T00:00:00+00:00,br,"Deep: 10.2, rem: 10.0, full: 10.2, light: 11.6"
2024-11-18T00:00:00+00:00,br,"Deep: 10.2, rem: -1.0, full: 10.2, light: 12.2"
2024-11-19T00:00:00+00:00,br,"Deep: 10.8, rem: 14.4, full: 10.8, light: 11.2"
2024-11-20T00:00:00+00:00,br,"Deep: 11.2, rem: -1.0, full: 11.2, light: 12.6"
2024-11-21T00:00:00+00:00,br,"Deep: 11.4, rem: 15.6, full: 11.4, light: 11.2"
