time,data_type,value
2024-04-28T00:00:00+00:00,hrv,"RMSSD: 379.679, coverage: 1.001, hf: 22821.714 lf: 11263.112"
2024-04-28T00:05:00+00:00,hrv,"RMSSD: 34.761, coverage: 0.924, hf: 275.675 lf: 1095.445"
2024-04-28T00:10:00+00:00,hrv,"RMSSD: 31.016, coverage: 0.981, hf: 260.836 lf: 1281.311"
2024-04-28T00:15:00+00:00,hrv,"RMSSD: 30.364, coverage: 0.973, hf: 261.225 lf: 932.141"
2024-04-28T00:20:00+00:00,hrv,"RMSSD: 36.114, coverage: 0.987, hf: 449.272 lf: 1957.405"
2024-04-28T00:25:00+00:00,hrv,"RMSSD: 39.214, coverage: 0.969, hf: 477.537 lf: 2487.428"
2024-04-28T00:30:00+00:00,hrv,"RMSSD: 38.482, coverage: 0.958, hf: 359.848 lf: 1409.178"
2024-04-28T00:35:00+00:00,hrv,"RMSSD: 34.205, coverage: 0.966, hf: 343.208 lf: 1775.172"
2024-04-28T00:40:00+00:00,hrv,"RMSSD: 33.887, coverage: 0.954, hf: 264.433 lf: 1569.707"
2024-04-28T00:45:00+00:00,hrv,"RMSSD: 35.495, coverage: 0.987, hf: 230.401 lf: 1431.451"
2024-04-28T00:50:00+00:00,hrv,"RMSSD: 32.986, coverage: 0.967, hf: 274.463 lf: 1762.415"
2024-04-28T00:55:00+00:00,hrv,"RMSSD: 35.689, coverage: 0.984, hf: 364.591 lf: 1866.14"
2024-04-28T01:00:00+00:00,hrv,"RMSSD: 35.338, coverage: 0.957, hf: 354.516 lf: 1824.413"
2024-04-28T01:05:00+00:00,hrv,"RMSSD: 44.816, coverage: 0.997, hf: 558.391 lf: 1199.847"
2024-04-28T01:10:00+00:00,hrv,"RMSSD: 48.611, coverage: 0.992, hf: 525.594 lf: 1924.582"
2024-04-28T01:15:00+00:00,hrv,"RMSSD: 38.909, coverage: 0.966, hf: 325.576 lf: 1308.067"
2024-04-28T01:20:00+00:00,hrv,"RMSSD: 34.511, coverage: 0.975, hf: 233.564 lf: 397.845"
2024-04-28T01:25:00+00:00,hrv,"RMSSD: 32.77, coverage: 1.007, hf: 317.464 lf: 634.652"
2024-04-28T01:30:00+00:00,hrv,"RMSSD: 34.069, coverage: 0.99, hf: 284.577 lf: 352.859"
2024-04-28T01:35:00+00:00,hrv,"RMSSD: 33.585, coverage: 0.949, hf: 292.578 lf: 2305.087"
2024-04-28T01:40:00+00:00,hrv,"RMSSD: 34.077, coverage: 0.963, hf: 243.239 lf: 768.726"
2024-04-28T01:45:00+00:00,hrv,"RMSSD: 26.507, coverage: 0.984, hf: 124.756 lf: 626.241"
2024-04-28T01:50:00+00:00,hrv,"RMSSD: 23.711, coverage: 0.979, hf: 128.83 lf: 871.089"
2024-04-28T01:55:00+00:00,hrv,"RMSSD: 21.623, coverage: 0.995, hf: 107.227 lf: 519.586"
2024-04-28T02:00:00+00:00,hrv,"RMSSD: 21.193, coverage: 0.998, hf: 82.651 lf: 670.909"
2024-04-28T02:05:00+00:00,hrv,"RMSSD: 23.511, coverage: 1.004, hf: 147.609 lf: 499.663"
2024-04-28T02:10:00+00:00,hrv,"RMSSD: 18.275, coverage: 0.811, hf: 51.172 lf: 300.168"
2024-04-28T02:15:00+00:00,hrv,"RMSSD: 17.504, coverage: 1.004, hf: 86.163 lf: 339.643"
2024-04-28T02:20:00+00:00,hrv,"RMSSD: 26.979, coverage: 0.926, hf: 98.172 lf: 720.471"
2024-04-28T02:25:00+00:00,hrv,"RMSSD: 30.233, coverage: 1.003, hf: 194.452 lf: 753.253"
2024-04-28T02:30:00+00:00,hrv,"RMSSD: 26.814, coverage: 0.979, hf: 140.721 lf: 989.548"
2024-04-28T02:35:00+00:00,hrv,"RMSSD: 24.688, coverage: 0.996, hf: 85.309 lf: 766.633"
2024-04-28T02:40:00+00:00,hrv,"RMSSD: 27.223, coverage: 0.974, hf: 142.455 lf: 706.427"
2024-04-28T02:45:00+00:00,hrv,"RMSSD: 24.647, coverage: 1.003, hf: 115.62 lf: 1303.028"
2024-04-28T02:50:00+00:00,hrv,"RMSSD: 27.867, coverage: 0.953, hf: 177.183 lf: 626.246"
2024-04-28T02:55:00+00:00,hrv,"RMSSD: 33.085, coverage: 1.006, hf: 276.157 lf: 1227.031"
2024-04-28T03:00:00+00:00,hrv,"RMSSD: 29.917, coverage: 0.978, hf: 214.884 lf: 1529.183"
2024-04-28T03:05:00+00:00,hrv,"RMSSD: 28.188, coverage: 0.98, hf: 200.294 lf: 1454.955"
2024-04-28T03:10:00+00:00,hrv,"RMSSD: 27.383, coverage: 0.972, hf: 104.93 lf: 1272.699"
2024-04-28T03:15:00+00:00,hrv,"RMSSD: 30.883, coverage: 1.002, hf: 234.025 lf: 1510.046"
2024-04-28T03:20:00+00:00,hrv,"RMSSD: 27.588, coverage: 1.005, hf: 180.797 lf: 689.127"
2024-04-28T03:25:00+00:00,hrv,"RMSSD: 29.253, coverage: 0.983, hf: 244.266 lf: 997.624"
2024-04-28T03:30:00+00:00,hrv,"RMSSD: 26.65, coverage: 0.988, hf: 144.15 lf: 660.309"
2024-04-28T03:35:00+00:00,hrv,"RMSSD: 26.935, coverage: 0.949, hf: 163.554 lf: 1191.286"
2024-04-28T03:40:00+00:00,hrv,"RMSSD: 26.91, coverage: 0.962, hf: 105.294 lf: 1215.492"
2024-04-28T03:45:00+00:00,hrv,"RMSSD: 31.471, coverage: 0.95, hf: 208.86 lf: 341.339"
2024-04-28T03:50:00+00:00,hrv,"RMSSD: 22.372, coverage: 0.969, hf: 85.169 lf: 414.243"
2024-04-28T03:55:00+00:00,hrv,"RMSSD: 31.575, coverage: 0.952, hf: 153.278 lf: 474.727"
2024-04-28T04:00:00+00:00,hrv,"RMSSD: 40.046, coverage: 0.944, hf: 438.154 lf: 1860.012"
2024-04-28T04:05:00+00:00,hrv,"RMSSD: 29.731, coverage: 1.002, hf: 173.998 lf: 1125.541"
2024-04-28T04:10:00+00:00,hrv,"RMSSD: 23.18, coverage: 1.004, hf: 91.051 lf: 1227.722"
2024-04-28T04:15:00+00:00,hrv,"RMSSD: 26.561, coverage: 0.983, hf: 128.103 lf: 1301.629"
2024-04-28T04:20:00+00:00,hrv,"RMSSD: 26.083, coverage: 1.003, hf: 135.692 lf: 1174.752"
2024-04-28T04:25:00+00:00,hrv,"RMSSD: 24.54, coverage: 0.996, hf: 100.391 lf: 918.709"
2024-04-28T22:45:00+00:00,hrv,"RMSSD: 39.394, coverage: 0.962, hf: 459.852 lf: 561.329"
2024-04-28T22:50:00+00:00,hrv,"RMSSD: 40.299, coverage: 0.925, hf: 479.074 lf: 388.916"
2024-04-28T22:55:00+00:00,hrv,"RMSSD: 34.691, coverage: 0.975, hf: 314.073 lf: 1686.257"
2024-04-28T23:00:00+00:00,hrv,"RMSSD: 37.36, coverage: 1.005, hf: 346.869 lf: 1485.355"
2024-04-28T23:05:00+00:00,hrv,"RMSSD: 39.491, coverage: 0.998, hf: 472.941 lf: 1647.96"
2024-04-28T23:10:00+00:00,hrv,"RMSSD: 34.534, coverage: 0.99, hf: 344.084 lf: 879.281"
2024-04-28T23:15:00+00:00,hrv,"RMSSD: 32.458, coverage: 0.96, hf: 295.536 lf: 1148.513"
2024-04-28T23:20:00+00:00,hrv,"RMSSD: 28.009, coverage: 0.977, hf: 181.258 lf: 584.478"
2024-04-28T23:25:00+00:00,hrv,"RMSSD: 31.222, coverage: 0.947, hf: 204.668 lf: 657.993"
2024-04-28T23:30:00+00:00,hrv,"RMSSD: 37.239, coverage: 0.938, hf: 301.851 lf: 370.48"
2024-04-28T23:35:00+00:00,hrv,"RMSSD: 24.053, coverage: 0.964, hf: 117.675 lf: 379.235"
2024-04-28T23:40:00+00:00,hrv,"RMSSD: 28.008, coverage: 0.985, hf: 127.964 lf: 375.643"
2024-04-28T23:45:00+00:00,hrv,"RMSSD: 27.408, coverage: 0.899, hf: 230.742 lf: 555.336"
2024-04-28T23:50:00+00:00,hrv,"RMSSD: 39.579, coverage: 0.897, hf: 356.112 lf: 571.054"
2024-04-28T23:55:00+00:00,hrv,"RMSSD: 35.713, coverage: 0.934, hf: 310.466 lf: 1087.437"
2024-04-29T00:00:00+00:00,hrv,"RMSSD: 33.358, coverage: 0.961, hf: 355.487 lf: 642.42"
2024-04-29T00:05:00+00:00,hrv,"RMSSD: 31.835, coverage: 0.951, hf: 337.997 lf: 1065.234"
