time,data_type,value
2023-12-15T00:00:00+00:00,br,"Deep: 15, rem: 15.6, full: 15, light: 13.4"
2023-12-15T00:00:00+00:00,hr,76
2023-12-15T00:00:00+00:00,sleep,"Duration: 47040000, efficiency: 93, start_time: 2023-12-15T01:47:30.000, minutes_asleep: 726, minutes_awake: 54, efficiency: 93"
2023-12-15T00:01:00+00:00,steps,8
2023-12-15T00:01:00+00:00,hr,79
2023-12-15T00:02:00+00:00,hr,81
2023-12-15T00:03:00+00:00,hr,78
2023-12-15T00:04:00+00:00,hr,81
2023-12-15T00:05:00+00:00,hr,83
2023-12-15T00:06:00+00:00,hr,85
2023-12-15T00:07:00+00:00,hr,82
2023-12-15T00:08:00+00:00,hr,81
2023-12-15T00:09:00+00:00,hr,78
2023-12-15T00:10:00+00:00,hr,80
2023-12-15T00:11:00+00:00,hr,77
2023-12-15T00:12:00+00:00,hr,76
2023-12-15T00:13:00+00:00,hr,76
2023-12-15T00:14:00+00:00,hr,77
2023-12-15T00:15:00+00:00,hr,76
2023-12-15T00:16:00+00:00,hr,75
2023-12-15T00:17:00+00:00,hr,81
2023-12-15T00:17:00+00:00,steps,8
2023-12-15T00:18:00+00:00,hr,77
2023-12-15T00:19:00+00:00,hr,77
2023-12-15T00:20:00+00:00,hr,79
2023-12-15T00:21:00+00:00,hr,79
2023-12-15T00:22:00+00:00,hr,78
2023-12-15T00:23:00+00:00,hr,79
2023-12-15T00:24:00+00:00,hr,78
2023-12-15T00:25:00+00:00,hr,83
2023-12-15T00:26:00+00:00,hr,76
2023-12-15T00:27:00+00:00,hr,76
2023-12-15T00:27:00+00:00,steps,4
2023-12-15T00:28:00+00:00,hr,81
2023-12-15T00:29:00+00:00,hr,80
2023-12-15T00:30:00+00:00,hr,80
2023-12-15T00:31:00+00:00,hr,79
2023-12-15T00:32:00+00:00,hr,81
2023-12-15T00:33:00+00:00,hr,77
2023-12-15T00:34:00+00:00,hr,76
2023-12-15T00:35:00+00:00,hr,79
2023-12-15T00:36:00+00:00,hr,75
2023-12-15T00:37:00+00:00,hr,77
2023-12-15T00:38:00+00:00,hr,79
2023-12-15T00:39:00+00:00,hr,79
2023-12-15T00:40:00+00:00,hr,79
2023-12-15T00:41:00+00:00,hr,78
2023-12-15T00:42:00+00:00,hr,84
2023-12-15T00:43:00+00:00,steps,13
2023-12-15T00:43:00+00:00,hr,86
2023-12-15T00:44:00+00:00,hr,86
2023-12-15T00:45:00+00:00,hr,79
2023-12-15T00:46:00+00:00,steps,14
2023-12-15T00:46:00+00:00,hr,83
2023-12-15T00:47:00+00:00,steps,17
2023-12-15T00:47:00+00:00,hr,91
2023-12-15T00:48:00+00:00,hr,83
2023-12-15T00:49:00+00:00,hr,77
2023-12-15T00:50:00+00:00,hr,78
2023-12-15T00:51:00+00:00,hr,80
2023-12-15T00:52:00+00:00,hr,78
