time,data_type,value
2024-04-05T00:06:00+00:00,steps,31
2024-04-05T00:07:00+00:00,steps,52
2024-04-05T00:35:00+00:00,steps,28
2024-04-05T00:36:00+00:00,steps,69
2024-04-05T00:37:00+00:00,steps,20
2024-04-05T01:04:00+00:00,steps,8
2024-04-05T01:06:00+00:00,steps,51
2024-04-05T01:07:00+00:00,steps,16
2024-04-05T01:35:00+00:00,steps,15
2024-04-05T01:36:00+00:00,steps,40
2024-04-05T01:37:00+00:00,steps,20
2024-04-05T01:41:00+00:00,steps,45
2024-04-05T01:42:00+00:00,steps,15
2024-04-05T01:43:00+00:00,steps,18
2024-04-05T01:44:00+00:00,steps,37
2024-04-05T01:49:00+00:00,steps,31
2024-04-05T04:15:00+00:00,steps,20
2024-04-05T04:51:00+00:00,steps,10
2024-04-05T04:52:00+00:00,steps,19
2024-04-05T04:53:00+00:00,steps,58
2024-04-05T05:06:00+00:00,steps,32
2024-04-05T06:55:00+00:00,steps,20
2024-04-05T07:23:00+00:00,steps,7
2024-04-05T07:55:00+00:00,steps,22
2024-04-05T07:56:00+00:00,steps,26
2024-04-05T09:28:00+00:00,steps,49
2024-04-05T09:29:00+00:00,steps,24
2024-04-05T20:48:00+00:00,steps,8
2024-04-05T20:50:00+00:00,steps,7
2024-04-05T20:51:00+00:00,steps,18
2024-04-05T20:53:00+00:00,steps,33
2024-04-05T20:54:00+00:00,steps,16
2024-04-05T20:55:00+00:00,steps,56
2024-04-05T20:56:00+00:00,steps,30
2024-04-05T20:59:00+00:00,steps,6
2024-04-05T21:05:00+00:00,steps,9
2024-04-05T21:06:00+00:00,steps,5
2024-04-05T21:07:00+00:00,steps,5
2024-04-05T21:14:00+00:00,steps,9
2024-04-05T21:15:00+00:00,steps,7
2024-04-05T21:19:00+00:00,steps,13
2024-04-05T21:22:00+00:00,steps,4
2024-04-05T21:27:00+00:00,steps,37
2024-04-05T21:28:00+00:00,steps,7
2024-04-05T21:46:00+00:00,steps,20
2024-04-05T22:48:00+00:00,steps,8
2024-04-05T22:50:00+00:00,steps,13
2024-04-05T22:51:00+00:00,steps,38
2024-04-05T23:02:00+00:00,steps,7
2024-04-05T23:04:00+00:00,steps,14
2024-04-05T23:05:00+00:00,steps,39
2024-04-05T23:12:00+00:00,steps,15
2024-04-05T23:13:00+00:00,steps,3
2024-04-05T23:21:00+00:00,steps,6
2024-04-05T23:25:00+00:00,steps,7
2024-04-06T00:02:00+00:00,steps,9
2024-04-06T00:03:00+00:00,steps,11
2024-04-06T02:05:00+00:00,steps,11
2024-04-06T02:27:00+00:00,steps,8
2024-04-06T06:47:00+00:00,steps,11
2024-04-06T06:48:00+00:00,steps,8
2024-04-06T08:20:00+00:00,steps,8
2024-04-06T08:21:00+00:00,steps,1
2024-04-06T08:22:00+00:00,steps,4
2024-04-06T08:23:00+00:00,steps,7
2024-04-06T08:25:00+00:00,steps,10
2024-04-06T08:26:00+00:00,steps,4
2024-04-06T11:21:00+00:00,steps,10
2024-04-06T11:22:00+00:00,steps,39
2024-04-06T13:28:00+00:00,steps,8
2024-04-06T13:33:00+00:00,steps,13
2024-04-06T13:38:00+00:00,steps,11
2024-04-06T13:44:00+00:00,steps,8
2024-04-06T13:50:00+00:00,steps,10
2024-04-06T14:03:00+00:00,steps,124
2024-04-06T14:06:00+00:00,steps,132
2024-04-06T14:07:00+00:00,steps,7
2024-04-06T14:08:00+00:00,steps,13
2024-04-06T14:12:00+00:00,steps,8
2024-04-06T14:13:00+00:00,steps,1
2024-04-06T14:16:00+00:00,steps,13
2024-04-06T14:17:00+00:00,steps,11
2024-04-06T14:24:00+00:00,steps,11
2024-04-06T14:26:00+00:00,steps,17
2024-04-06T14:27:00+00:00,steps,14
2024-04-06T14:28:00+00:00,steps,3
2024-04-06T14:29:00+00:00,steps,35
2024-04-06T14:30:00+00:00,steps,25
2024-04-06T14:31:00+00:00,steps,28
2024-04-06T14:37:00+00:00,steps,25
2024-04-06T14:43:00+00:00,steps,9
2024-04-06T14:47:00+00:00,steps,5
